codigo_municipio,nome_municipio,populacao,ano
3145505,Olímpio Noronha - MG,2533,2010
3145505,Olímpio Noronha - MG,2555,2011
3145505,Olímpio Noronha - MG,2577,2012
3145505,Olímpio Noronha - MG,2677,2013
3145505,Olímpio Noronha - MG,2700,2014
3145505,Olímpio Noronha - MG,2722,2015
3145505,Olímpio Noronha - MG,2743,2016
3145505,Olímpio Noronha - MG,2763,2017
3145505,Olímpio Noronha - MG,2765,2018
3145505,Olímpio Noronha - MG,2787,2019
3145505,Olímpio Noronha - MG,2809,2020
3145505,Olímpio Noronha - MG,2829,2021
3145505,Olímpio Noronha - MG,2555,2022
3145505,Olímpio Noronha - MG,2555,2023
3145604,Oliveira - MG,39466,2010
3145604,Oliveira - MG,39637,2011
3145604,Oliveira - MG,39801,2012
3145604,Oliveira - MG,41181,2013
3145604,Oliveira - MG,41375,2014
3145604,Oliveira - MG,41562,2015
3145604,Oliveira - MG,41739,2016
3145604,Oliveira - MG,41907,2017
3145604,Oliveira - MG,41529,2018
3145604,Oliveira - MG,41687,2019
3145604,Oliveira - MG,41840,2020
3145604,Oliveira - MG,41987,2021
3145604,Oliveira - MG,39262,2022
3145604,Oliveira - MG,39262,2023
3145703,Oliveira Fortes - MG,2123,2010
3145703,Oliveira Fortes - MG,2122,2011
3145703,Oliveira Fortes - MG,2120,2012
3145703,Oliveira Fortes - MG,2181,2013
3145703,Oliveira Fortes - MG,2182,2014
3145703,Oliveira Fortes - MG,2182,2015
3145703,Oliveira Fortes - MG,2182,2016
3145703,Oliveira Fortes - MG,2182,2017
3145703,Oliveira Fortes - MG,2136,2018
3145703,Oliveira Fortes - MG,2133,2019
3145703,Oliveira Fortes - MG,2130,2020
3145703,Oliveira Fortes - MG,2128,2021
3145703,Oliveira Fortes - MG,2027,2022
3145703,Oliveira Fortes - MG,2027,2023
3145802,Onça de Pitangui - MG,3055,2010
3145802,Onça de Pitangui - MG,3061,2011
3145802,Onça de Pitangui - MG,3066,2012
3145802,Onça de Pitangui - MG,3164,2013
3145802,Onça de Pitangui - MG,3171,2014
3145802,Onça de Pitangui - MG,3179,2015
3145802,Onça de Pitangui - MG,3186,2016
3145802,Onça de Pitangui - MG,3192,2017
3145802,Onça de Pitangui - MG,3144,2018
3145802,Onça de Pitangui - MG,3148,2019
3145802,Onça de Pitangui - MG,3152,2020
3145802,Onça de Pitangui - MG,3155,2021
3145802,Onça de Pitangui - MG,2969,2022
3145802,Onça de Pitangui - MG,2969,2023
3145851,Oratórios - MG,4493,2010
3145851,Oratórios - MG,4504,2011
3145851,Oratórios - MG,4514,2012
3145851,Oratórios - MG,4660,2013
3145851,Oratórios - MG,4673,2014
3145851,Oratórios - MG,4686,2015
3145851,Oratórios - MG,4698,2016
3145851,Oratórios - MG,4710,2017
3145851,Oratórios - MG,4647,2018
3145851,Oratórios - MG,4655,2019
3145851,Oratórios - MG,4663,2020
3145851,Oratórios - MG,4671,2021
3145851,Oratórios - MG,4917,2022
3145851,Oratórios - MG,4917,2023
3145877,Orizânia - MG,7284,2010
3145877,Orizânia - MG,7348,2011
3145877,Orizânia - MG,7409,2012
3145877,Orizânia - MG,7701,2013
3145877,Orizânia - MG,7767,2014
3145877,Orizânia - MG,7831,2015
3145877,Orizânia - MG,7891,2016
3145877,Orizânia - MG,7949,2017
3145877,Orizânia - MG,7954,2018
3145877,Orizânia - MG,8018,2019
3145877,Orizânia - MG,8079,2020
3145877,Orizânia - MG,8138,2021
3145877,Orizânia - MG,8437,2022
3145877,Orizânia - MG,8437,2023
3145901,Ouro Branco - MG,35268,2010
3145901,Ouro Branco - MG,35643,2011
3145901,Ouro Branco - MG,36006,2012
3145901,Ouro Branco - MG,37492,2013
3145901,Ouro Branco - MG,37878,2014
3145901,Ouro Branco - MG,38249,2015
3145901,Ouro Branco - MG,38601,2016
3145901,Ouro Branco - MG,38935,2017
3145901,Ouro Branco - MG,39121,2018
3145901,Ouro Branco - MG,39500,2019
3145901,Ouro Branco - MG,39867,2020
3145901,Ouro Branco - MG,40220,2021
3145901,Ouro Branco - MG,38724,2022
3145901,Ouro Branco - MG,38724,2023
3146008,Ouro Fino - MG,31568,2010
3146008,Ouro Fino - MG,31734,2011
3146008,Ouro Fino - MG,31893,2012
3146008,Ouro Fino - MG,33031,2013
3146008,Ouro Fino - MG,33214,2014
3146008,Ouro Fino - MG,33390,2015
3146008,Ouro Fino - MG,33557,2016
3146008,Ouro Fino - MG,33716,2017
3146008,Ouro Fino - MG,33481,2018
3146008,Ouro Fino - MG,33639,2019
3146008,Ouro Fino - MG,33791,2020
3146008,Ouro Fino - MG,33938,2021
3146008,Ouro Fino - MG,32094,2022
3146008,Ouro Fino - MG,32094,2023
3146107,Ouro Preto - MG,70281,2010
3146107,Ouro Preto - MG,70589,2011
3146107,Ouro Preto - MG,70886,2012
3146107,Ouro Preto - MG,73349,2013
3146107,Ouro Preto - MG,73700,2014
3146107,Ouro Preto - MG,74036,2015
3146107,Ouro Preto - MG,74356,2016
3146107,Ouro Preto - MG,74659,2017
3146107,Ouro Preto - MG,73994,2018
3146107,Ouro Preto - MG,74281,2019
3146107,Ouro Preto - MG,74558,2020
3146107,Ouro Preto - MG,74824,2021
3146107,Ouro Preto - MG,74821,2022
3146107,Ouro Preto - MG,74821,2023
3146206,Ouro Verde de Minas - MG,6016,2010
3146206,Ouro Verde de Minas - MG,6001,2011
3146206,Ouro Verde de Minas - MG,5985,2012
3146206,Ouro Verde de Minas - MG,6148,2013
3146206,Ouro Verde de Minas - MG,6138,2014
3146206,Ouro Verde de Minas - MG,6128,2015
3146206,Ouro Verde de Minas - MG,6118,2016
3146206,Ouro Verde de Minas - MG,6110,2017
3146206,Ouro Verde de Minas - MG,5954,2018
3146206,Ouro Verde de Minas - MG,5934,2019
3146206,Ouro Verde de Minas - MG,5914,2020
3146206,Ouro Verde de Minas - MG,5895,2021
3146206,Ouro Verde de Minas - MG,5757,2022
3146206,Ouro Verde de Minas - MG,5757,2023
3146255,Padre Carvalho - MG,5834,2010
3146255,Padre Carvalho - MG,5881,2011
3146255,Padre Carvalho - MG,5926,2012
3146255,Padre Carvalho - MG,6154,2013
3146255,Padre Carvalho - MG,6203,2014
3146255,Padre Carvalho - MG,6250,2015
3146255,Padre Carvalho - MG,6295,2016
3146255,Padre Carvalho - MG,6338,2017
3146255,Padre Carvalho - MG,6332,2018
3146255,Padre Carvalho - MG,6378,2019
3146255,Padre Carvalho - MG,6423,2020
3146255,Padre Carvalho - MG,6466,2021
3146255,Padre Carvalho - MG,5058,2022
3146255,Padre Carvalho - MG,5058,2023
3146305,Padre Paraíso - MG,18849,2010
3146305,Padre Paraíso - MG,18955,2011
3146305,Padre Paraíso - MG,19057,2012
3146305,Padre Paraíso - MG,19744,2013
3146305,Padre Paraíso - MG,19859,2014
3146305,Padre Paraíso - MG,19971,2015
3146305,Padre Paraíso - MG,20076,2016
3146305,Padre Paraíso - MG,20177,2017
3146305,Padre Paraíso - MG,20052,2018
3146305,Padre Paraíso - MG,20154,2019
3146305,Padre Paraíso - MG,20252,2020
3146305,Padre Paraíso - MG,20346,2021
3146305,Padre Paraíso - MG,17334,2022
3146305,Padre Paraíso - MG,17334,2023
3146404,Paineiras - MG,4631,2010
3146404,Paineiras - MG,4611,2011
3146404,Paineiras - MG,4592,2012
3146404,Paineiras - MG,4708,2013
3146404,Paineiras - MG,4692,2014
3146404,Paineiras - MG,4677,2015
3146404,Paineiras - MG,4663,2016
3146404,Paineiras - MG,4650,2017
3146404,Paineiras - MG,4510,2018
3146404,Paineiras - MG,4486,2019
3146404,Paineiras - MG,4462,2020
3146404,Paineiras - MG,4440,2021
3146404,Paineiras - MG,4224,2022
3146404,Paineiras - MG,4224,2023
3146503,Pains - MG,8014,2010
3146503,Pains - MG,8031,2011
3146503,Pains - MG,8047,2012
3146503,Pains - MG,8307,2013
3146503,Pains - MG,8329,2014
3146503,Pains - MG,8351,2015
3146503,Pains - MG,8371,2016
3146503,Pains - MG,8391,2017
3146503,Pains - MG,8270,2018
3146503,Pains - MG,8283,2019
3146503,Pains - MG,8296,2020
3146503,Pains - MG,8308,2021
3146503,Pains - MG,8142,2022
3146503,Pains - MG,8142,2023
3146552,Pai Pedro - MG,5934,2010
3146552,Pai Pedro - MG,5942,2011
3146552,Pai Pedro - MG,5950,2012
3146552,Pai Pedro - MG,6137,2013
3146552,Pai Pedro - MG,6150,2014
3146552,Pai Pedro - MG,6162,2015
3146552,Pai Pedro - MG,6173,2016
3146552,Pai Pedro - MG,6184,2017
3146552,Pai Pedro - MG,6084,2018
3146552,Pai Pedro - MG,6089,2019
3146552,Pai Pedro - MG,6094,2020
3146552,Pai Pedro - MG,6098,2021
3146552,Pai Pedro - MG,5551,2022
3146552,Pai Pedro - MG,5551,2023
3146602,Paiva - MG,1558,2010
3146602,Paiva - MG,1554,2011
3146602,Paiva - MG,1549,2012
3146602,Paiva - MG,1590,2013
3146602,Paiva - MG,1587,2014
3146602,Paiva - MG,1583,2015
3146602,Paiva - MG,1580,2016
3146602,Paiva - MG,1577,2017
3146602,Paiva - MG,1535,2018
3146602,Paiva - MG,1529,2019
3146602,Paiva - MG,1523,2020
3146602,Paiva - MG,1517,2021
3146602,Paiva - MG,1474,2022
3146602,Paiva - MG,1474,2023
3146701,Palma - MG,6545,2010
3146701,Palma - MG,6544,2011
3146701,Palma - MG,6543,2012
3146701,Palma - MG,6738,2013
3146701,Palma - MG,6742,2014
3146701,Palma - MG,6746,2015
3146701,Palma - MG,6750,2016
3146701,Palma - MG,6753,2017
3146701,Palma - MG,6621,2018
3146701,Palma - MG,6616,2019
3146701,Palma - MG,6611,2020
3146701,Palma - MG,6606,2021
3146701,Palma - MG,5707,2022
3146701,Palma - MG,5707,2023
3146750,Palmópolis - MG,6931,2010
3146750,Palmópolis - MG,6781,2011
3146750,Palmópolis - MG,6636,2012
3146750,Palmópolis - MG,6674,2013
3146750,Palmópolis - MG,6537,2014
3146750,Palmópolis - MG,6405,2015
3146750,Palmópolis - MG,6280,2016
3146750,Palmópolis - MG,6161,2017
3146750,Palmópolis - MG,5671,2018
3146750,Palmópolis - MG,5507,2019
3146750,Palmópolis - MG,5349,2020
3146750,Palmópolis - MG,5196,2021
3146750,Palmópolis - MG,6301,2022
3146750,Palmópolis - MG,6301,2023
3146909,Papagaios - MG,14175,2010
3146909,Papagaios - MG,14306,2011
3146909,Papagaios - MG,14433,2012
3146909,Papagaios - MG,15007,2013
3146909,Papagaios - MG,15144,2014
3146909,Papagaios - MG,15274,2015
3146909,Papagaios - MG,15398,2016
3146909,Papagaios - MG,15516,2017
3146909,Papagaios - MG,15543,2018
3146909,Papagaios - MG,15674,2019
3146909,Papagaios - MG,15800,2020
3146909,Papagaios - MG,15922,2021
3146909,Papagaios - MG,13920,2022
3146909,Papagaios - MG,13920,2023
3147006,Paracatu - MG,84718,2010
3147006,Paracatu - MG,85448,2011
3147006,Paracatu - MG,86153,2012
3147006,Paracatu - MG,89530,2013
3147006,Paracatu - MG,90294,2014
3147006,Paracatu - MG,91027,2015
3147006,Paracatu - MG,91724,2016
3147006,Paracatu - MG,92386,2017
3147006,Paracatu - MG,92430,2018
3147006,Paracatu - MG,93158,2019
3147006,Paracatu - MG,93862,2020
3147006,Paracatu - MG,94539,2021
3147006,Paracatu - MG,94023,2022
3147006,Paracatu - MG,94023,2023
3147105,Pará de Minas - MG,84215,2010
3147105,Pará de Minas - MG,85076,2011
3147105,Pará de Minas - MG,85908,2012
3147105,Pará de Minas - MG,89418,2013
3147105,Pará de Minas - MG,90306,2014
3147105,Pará de Minas - MG,91158,2015
3147105,Pará de Minas - MG,91969,2016
3147105,Pará de Minas - MG,92739,2017
3147105,Pará de Minas - MG,93101,2018
3147105,Pará de Minas - MG,93969,2019
3147105,Pará de Minas - MG,94808,2020
3147105,Pará de Minas - MG,95616,2021
3147105,Pará de Minas - MG,97139,2022
3147105,Pará de Minas - MG,97139,2023
3147204,Paraguaçu - MG,20245,2010
3147204,Paraguaçu - MG,20346,2011
3147204,Paraguaçu - MG,20442,2012
3147204,Paraguaçu - MG,21164,2013
3147204,Paraguaçu - MG,21276,2014
3147204,Paraguaçu - MG,21384,2015
3147204,Paraguaçu - MG,21486,2016
3147204,Paraguaçu - MG,21583,2017
3147204,Paraguaçu - MG,21418,2018
3147204,Paraguaçu - MG,21513,2019
3147204,Paraguaçu - MG,21605,2020
3147204,Paraguaçu - MG,21693,2021
3147204,Paraguaçu - MG,21723,2022
3147204,Paraguaçu - MG,21723,2023
3147303,Paraisópolis - MG,19379,2010
3147303,Paraisópolis - MG,19524,2011
3147303,Paraisópolis - MG,19664,2012
3147303,Paraisópolis - MG,20410,2013
3147303,Paraisópolis - MG,20563,2014
3147303,Paraisópolis - MG,20710,2015
3147303,Paraisópolis - MG,20850,2016
3147303,Paraisópolis - MG,20983,2017
3147303,Paraisópolis - MG,20940,2018
3147303,Paraisópolis - MG,21083,2019
3147303,Paraisópolis - MG,21221,2020
3147303,Paraisópolis - MG,21353,2021
3147303,Paraisópolis - MG,20445,2022
3147303,Paraisópolis - MG,20445,2023
3147402,Paraopeba - MG,22563,2010
3147402,Paraopeba - MG,22731,2011
3147402,Paraopeba - MG,22893,2012
3147402,Paraopeba - MG,23762,2013
3147402,Paraopeba - MG,23940,2014
3147402,Paraopeba - MG,24110,2015
3147402,Paraopeba - MG,24273,2016
3147402,Paraopeba - MG,24427,2017
3147402,Paraopeba - MG,24375,2018
3147402,Paraopeba - MG,24540,2019
3147402,Paraopeba - MG,24700,2020
3147402,Paraopeba - MG,24854,2021
3147402,Paraopeba - MG,24107,2022
3147402,Paraopeba - MG,24107,2023
3147501,Passabém - MG,1766,2010
3147501,Passabém - MG,1753,2011
3147501,Passabém - MG,1739,2012
3147501,Passabém - MG,1776,2013
3147501,Passabém - MG,1764,2014
3147501,Passabém - MG,1753,2015
3147501,Passabém - MG,1742,2016
3147501,Passabém - MG,1732,2017
3147501,Passabém - MG,1664,2018
3147501,Passabém - MG,1649,2019
3147501,Passabém - MG,1633,2020
3147501,Passabém - MG,1619,2021
3147501,Passabém - MG,1600,2022
3147501,Passabém - MG,1600,2023
3147600,Passa Quatro - MG,15582,2010
3147600,Passa Quatro - MG,15638,2011
3147600,Passa Quatro - MG,15692,2012
3147600,Passa Quatro - MG,16224,2013
3147600,Passa Quatro - MG,16290,2014
3147600,Passa Quatro - MG,16353,2015
3147600,Passa Quatro - MG,16413,2016
3147600,Passa Quatro - MG,16470,2017
3147600,Passa Quatro - MG,16294,2018
3147600,Passa Quatro - MG,16344,2019
3147600,Passa Quatro - MG,16393,2020
3147600,Passa Quatro - MG,16439,2021
3147600,Passa Quatro - MG,15515,2022
3147600,Passa Quatro - MG,15515,2023
3147709,Passa Tempo - MG,8197,2010
3147709,Passa Tempo - MG,8176,2011
3147709,Passa Tempo - MG,8155,2012
3147709,Passa Tempo - MG,8377,2013
3147709,Passa Tempo - MG,8363,2014
3147709,Passa Tempo - MG,8349,2015
3147709,Passa Tempo - MG,8336,2016
3147709,Passa Tempo - MG,8324,2017
3147709,Passa Tempo - MG,8112,2018
3147709,Passa Tempo - MG,8084,2019
3147709,Passa Tempo - MG,8057,2020
3147709,Passa Tempo - MG,8031,2021
3147709,Passa Tempo - MG,8473,2022
3147709,Passa Tempo - MG,8473,2023
3147808,Passa Vinte - MG,2079,2010
3147808,Passa Vinte - MG,2073,2011
3147808,Passa Vinte - MG,2067,2012
3147808,Passa Vinte - MG,2121,2013
3147808,Passa Vinte - MG,2117,2014
3147808,Passa Vinte - MG,2112,2015
3147808,Passa Vinte - MG,2108,2016
3147808,Passa Vinte - MG,2104,2017
3147808,Passa Vinte - MG,2048,2018
3147808,Passa Vinte - MG,2039,2019
3147808,Passa Vinte - MG,2031,2020
3147808,Passa Vinte - MG,2024,2021
3147808,Passa Vinte - MG,2233,2022
3147808,Passa Vinte - MG,2233,2023
3147907,Passos - MG,106290,2010
3147907,Passos - MG,106987,2011
3147907,Passos - MG,107661,2012
3147907,Passos - MG,111651,2013
3147907,Passos - MG,112402,2014
3147907,Passos - MG,113122,2015
3147907,Passos - MG,113807,2016
3147907,Passos - MG,114458,2017
3147907,Passos - MG,113998,2018
3147907,Passos - MG,114679,2019
3147907,Passos - MG,115337,2020
3147907,Passos - MG,115970,2021
3147907,Passos - MG,111939,2022
3147907,Passos - MG,111939,2023
3147956,Patis - MG,5579,2010
3147956,Patis - MG,5611,2011
3147956,Patis - MG,5642,2012
3147956,Patis - MG,5846,2013
3147956,Patis - MG,5881,2014
3147956,Patis - MG,5914,2015
3147956,Patis - MG,5946,2016
3147956,Patis - MG,5976,2017
3147956,Patis - MG,5942,2018
3147956,Patis - MG,5972,2019
3147956,Patis - MG,6002,2020
3147956,Patis - MG,6031,2021
3147956,Patis - MG,4837,2022
3147956,Patis - MG,4837,2023
3148004,Patos de Minas - MG,138710,2010
3148004,Patos de Minas - MG,139849,2011
3148004,Patos de Minas - MG,140950,2012
3148004,Patos de Minas - MG,146416,2013
3148004,Patos de Minas - MG,147614,2014
3148004,Patos de Minas - MG,148762,2015
3148004,Patos de Minas - MG,149856,2016
3148004,Patos de Minas - MG,150893,2017
3148004,Patos de Minas - MG,150833,2018
3148004,Patos de Minas - MG,152488,2019
3148004,Patos de Minas - MG,153585,2020
3148004,Patos de Minas - MG,154641,2021
3148004,Patos de Minas - MG,159235,2022
3148004,Patos de Minas - MG,159235,2023
3148103,Patrocínio - MG,82471,2010
3148103,Patrocínio - MG,83188,2011
3148103,Patrocínio - MG,83882,2012
3148103,Patrocínio - MG,87178,2013
3148103,Patrocínio - MG,87928,2014
3148103,Patrocínio - MG,88648,2015
3148103,Patrocínio - MG,89333,2016
3148103,Patrocínio - MG,89983,2017
3148103,Patrocínio - MG,90041,2018
3148103,Patrocínio - MG,90757,2019
3148103,Patrocínio - MG,91449,2020
3148103,Patrocínio - MG,92116,2021
3148103,Patrocínio - MG,89826,2022
3148103,Patrocínio - MG,89826,2023
3148202,Patrocínio do Muriaé - MG,5287,2010
3148202,Patrocínio do Muriaé - MG,5320,2011
3148202,Patrocínio do Muriaé - MG,5352,2012
3148202,Patrocínio do Muriaé - MG,5548,2013
3148202,Patrocínio do Muriaé - MG,5583,2014
3148202,Patrocínio do Muriaé - MG,5617,2015
3148202,Patrocínio do Muriaé - MG,5649,2016
3148202,Patrocínio do Muriaé - MG,5680,2017
3148202,Patrocínio do Muriaé - MG,5652,2018
3148202,Patrocínio do Muriaé - MG,5684,2019
3148202,Patrocínio do Muriaé - MG,5715,2020
3148202,Patrocínio do Muriaé - MG,5744,2021
3148202,Patrocínio do Muriaé - MG,5576,2022
3148202,Patrocínio do Muriaé - MG,5576,2023
3148301,Paula Cândido - MG,9271,2010
3148301,Paula Cândido - MG,9289,2011
3148301,Paula Cândido - MG,9307,2012
3148301,Paula Cândido - MG,9605,2013
3148301,Paula Cândido - MG,9630,2014
3148301,Paula Cândido - MG,9654,2015
3148301,Paula Cândido - MG,9676,2016
3148301,Paula Cândido - MG,9698,2017
3148301,Paula Cândido - MG,9557,2018
3148301,Paula Cândido - MG,9571,2019
3148301,Paula Cândido - MG,9584,2020
3148301,Paula Cândido - MG,9597,2021
3148301,Paula Cândido - MG,8659,2022
3148301,Paula Cândido - MG,8659,2023
3148400,Paulistas - MG,4918,2010
3148400,Paulistas - MG,4904,2011
3148400,Paulistas - MG,4889,2012
3148400,Paulistas - MG,5020,2013
3148400,Paulistas - MG,5010,2014
3148400,Paulistas - MG,5000,2015
3148400,Paulistas - MG,4990,2016
3148400,Paulistas - MG,4982,2017
3148400,Paulistas - MG,4849,2018
3148400,Paulistas - MG,4830,2019
3148400,Paulistas - MG,4812,2020
3148400,Paulistas - MG,4794,2021
3148400,Paulistas - MG,4389,2022
3148400,Paulistas - MG,4389,2023
3148509,Pavão - MG,8589,2010
3148509,Pavão - MG,8565,2011
3148509,Pavão - MG,8541,2012
3148509,Pavão - MG,8771,2013
3148509,Pavão - MG,8755,2014
3148509,Pavão - MG,8739,2015
3148509,Pavão - MG,8724,2016
3148509,Pavão - MG,8709,2017
3148509,Pavão - MG,8481,2018
3148509,Pavão - MG,8450,2019
3148509,Pavão - MG,8419,2020
3148509,Pavão - MG,8390,2021
3148509,Pavão - MG,8047,2022
3148509,Pavão - MG,8047,2023
3148608,Peçanha - MG,17260,2010
3148608,Peçanha - MG,17266,2011
3148608,Peçanha - MG,17272,2012
3148608,Peçanha - MG,17797,2013
3148608,Peçanha - MG,17817,2014
3148608,Peçanha - MG,17836,2015
3148608,Peçanha - MG,17854,2016
3148608,Peçanha - MG,17871,2017
3148608,Peçanha - MG,17545,2018
3148608,Peçanha - MG,17541,2019
3148608,Peçanha - MG,17537,2020
3148608,Peçanha - MG,17534,2021
3148608,Peçanha - MG,17446,2022
3148608,Peçanha - MG,17446,2023
3148707,Pedra Azul - MG,23839,2010
3148707,Pedra Azul - MG,23857,2011
3148707,Pedra Azul - MG,23874,2012
3148707,Pedra Azul - MG,24612,2013
3148707,Pedra Azul - MG,24648,2014
3148707,Pedra Azul - MG,24683,2015
3148707,Pedra Azul - MG,24717,2016
3148707,Pedra Azul - MG,24748,2017
3148707,Pedra Azul - MG,24319,2018
3148707,Pedra Azul - MG,24324,2019
3148707,Pedra Azul - MG,24329,2020
3148707,Pedra Azul - MG,24333,2021
3148707,Pedra Azul - MG,24410,2022
3148707,Pedra Azul - MG,24410,2023
3148756,Pedra Bonita - MG,6673,2010
3148756,Pedra Bonita - MG,6707,2011
3148756,Pedra Bonita - MG,6739,2012
3148756,Pedra Bonita - MG,6978,2013
3148756,Pedra Bonita - MG,7015,2014
3148756,Pedra Bonita - MG,7051,2015
3148756,Pedra Bonita - MG,7085,2016
3148756,Pedra Bonita - MG,7117,2017
3148756,Pedra Bonita - MG,7065,2018
3148756,Pedra Bonita - MG,7097,2019
3148756,Pedra Bonita - MG,7128,2020
3148756,Pedra Bonita - MG,7157,2021
3148756,Pedra Bonita - MG,7320,2022
3148756,Pedra Bonita - MG,7320,2023
3148806,Pedra do Anta - MG,3365,2010
3148806,Pedra do Anta - MG,3323,2011
3148806,Pedra do Anta - MG,3361,2012
3148806,Pedra do Anta - MG,3414,2013
3148806,Pedra do Anta - MG,3375,2014
